ID,CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
C0001,Infractions entrainant la mort,2015-07-05 00:00:00,soir,46,301001.510007,5051309.40499,45.6016777507,-73.5486926833
C0002,Infractions entrainant la mort,2015-11-06 00:00:00,soir,8,290959.719002,5033906.50001,45.4449528402,-73.6769260449
C0003,Infractions entrainant la mort,2016-12-05 00:00:00,nuit,49,304576.399005,5055022.12201,45.6350960394,-73.5028680349
C0004,Infractions entrainant la mort,2016-11-09 00:00:00,soir,3,278187.655997,5040625,45.5050384522,-73.8405583618
C0005,Infractions entrainant la mort,2015-09-03 00:00:00,soir,39,294647.813,5053380.5,45.6202502032,-73.6301834195
C0006,Infractions entrainant la mort,2016-03-24 00:00:00,nuit,42,297124.188004,5049266.50001,45.5832631313,-73.5983637379
C0007,Infractions entrainant la mort,2015-02-11 00:00:00,nuit,30,297649.945,5046689.088,45.5600763813,-73.5915885898
C0008,Infractions entrainant la mort,2015-01-25 00:00:00,nuit,20,299101.342007,5040012.55801,45.5000118188,-73.5729192723
C0009,Infractions entrainant la mort,2015-12-18 00:00:00,nuit,12,298426.956994,5039110.049,45.491884818,-73.5815368842
C0010,Infractions entrainant la mort,2016-06-06 00:00:00,jour,13,295100.006,5032359.385,45.4311008243,-73.6239687039
C0011,Infractions entrainant la mort,2016-10-11 00:00:00,soir,13,297608.656001,5032299.5,45.4305922437,-73.5919066119
C0012,Infractions entrainant la mort,2016-08-19 00:00:00,soir,12,298505.553008,5039407.551,45.4945625844,-73.5805351412
C0013,Infractions entrainant la mort,2015-04-07 00:00:00,soir,39,294972.625,5050492.49999,45.5942679461,-73.625960128
C0014,Infractions entrainant la mort,2015-10-21 00:00:00,soir,23,301769.779005,5044788.96101,45.5430084919,-73.5388038517
C0015,Infractions entrainant la mort,2016-04-10 00:00:00,soir,30,295277.371,5046133.995,45.5550530658,-73.6219691957
C0016,Infractions entrainant la mort,2016-12-04 00:00:00,soir,49,303699.447001,5055876.84599,45.6427861935,-73.5141182567
C0017,Infractions entrainant la mort,2016-11-17 00:00:00,soir,9,292365.656,5035447,45.4588414171,-73.6589923879
C0018,Infractions entrainant la mort,2017-03-09 00:00:00,jour,48,301755.542,5049999.053,45.5898905457,-73.5390186091
C0019,Infractions entrainant la mort,2016-07-27 00:00:00,nuit,21,299939.919,5041312.574,45.5117162551,-73.5622018412
C0020,Infractions entrainant la mort,2015-02-11 00:00:00,nuit,49,303516.397,5052507.905,45.6124713639,-73.5164576088
C0021,Infractions entrainant la mort,2015-02-16 00:00:00,soir,16,299427.530997,5034362,45.449168037,-73.5686836107
C0022,Infractions entrainant la mort,2015-07-07 00:00:00,nuit,26,293775.27101,5040432.523,45.5037269992,-73.6410802511
C0023,Infractions entrainant la mort,2015-11-14 00:00:00,soir,3,275641.747998,5038775.792,45.4882970412,-73.8730278181
C0024,Infractions entrainant la mort,2016-06-21 00:00:00,soir,48,304091.016003,5049931.61201,45.5892899939,-73.5090864365
C0025,Infractions entrainant la mort,2016-11-03 00:00:00,soir,20,299478.228,5040771.999,45.506848567,-73.5681049319
C0026,Infractions entrainant la mort,2015-03-10 00:00:00,nuit,42,296445.344003,5049181.5,45.5824904552,-73.6070614968
C0027,Infractions entrainant la mort,2015-05-30 00:00:00,jour,26,294802.625011,5041423.145,45.5126564921,-73.6279537302
C0028,Infractions entrainant la mort,2016-10-10 00:00:00,nuit,21,299702.811,5041778.579,45.5159078652,-73.5652413157
C0029,Infractions entrainant la mort,2016-09-14 00:00:00,nuit,20,298790.620009,5039874.63099,45.4987680853,-73.576893537
C0030,Infractions entrainant la mort,2015-02-25 00:00:00,jour,38,296605.096008,5042722.865,45.5243753914,-73.6049061597
C0031,Infractions entrainant la mort,2015-04-17 00:00:00,nuit,27,294223.730996,5046420.08001,45.5576121444,-73.6354707384
C0032,Infractions entrainant la mort,2015-05-18 00:00:00,soir,7,290286.272,5042910.036,45.5259566966,-73.6858010976
C0033,Infractions entrainant la mort,2015-09-18 00:00:00,soir,45,298545.307993,5055414.076,45.6385947906,-73.5802312692
C0034,Infractions entrainant la mort,2015-12-15 00:00:00,soir,44,300340.653003,5044891.71701,45.5439254451,-73.5571056215
C0035,Infractions entrainant la mort,2015-05-27 00:00:00,soir,21,300355.612002,5041767.58,45.5158133581,-73.5568857138
C0036,Infractions entrainant la mort,2015-12-21 00:00:00,soir,30,296292.935995,5046315.486,45.5566993296,-73.6089646619
C0037,Infractions entrainant la mort,2016-06-02 00:00:00,jour,27,293332.621999,5048486.28699,45.5761903877,-73.6469333235
C0038,Infractions entrainant la mort,2016-06-20 00:00:00,soir,49,305499.39401,5055372.62901,45.6382496619,-73.4910286671
C0039,Infractions entrainant la mort,2016-09-14 00:00:00,nuit,9,292076.156,5036623.5,45.4694228877,-73.6627245343
C0040,Infractions entrainant la mort,2015-02-26 00:00:00,soir,30,296735.553002,5046224.17099,45.5558829139,-73.6032938055
C0041,Infractions entrainant la mort,2015-05-22 00:00:00,jour,35,295832.306992,5043693.575,45.5331006872,-73.6148166838
C0042,Infractions entrainant la mort,2016-08-16 00:00:00,jour,10,288531.426,5042770.513,45.5246624732,-73.7082614209
C0043,Infractions entrainant la mort,2016-10-02 00:00:00,soir,26,294808.613,5038376.774,45.4852440695,-73.6278150558
C0044,Infractions entrainant la mort,2015-10-29 00:00:00,jour,39,295479.487998,5052190.55699,45.6095544731,-73.6194959746
C0045,Infractions entrainant la mort,2015-12-26 00:00:00,nuit,30,294934.559008,5048109.55,45.5728249535,-73.626399901
C0046,Infractions entrainant la mort,2016-04-30 00:00:00,nuit,10,288242.107004,5043031.49299,45.5270040456,-73.7119739196
C0047,Infractions entrainant la mort,2017-01-05 00:00:00,nuit,13,295116.384,5033139.085,45.4381171954,-73.6237747255
C0048,Infractions entrainant la mort,2017-01-24 00:00:00,nuit,11,293385.951992,5036700.744,45.4701405986,-73.6459754782
C0049,Infractions entrainant la mort,2016-10-19 00:00:00,nuit,23,301031.577999,5045844.19299,45.552500243,-73.5482650942
C0050,Infractions entrainant la mort,2017-03-18 00:00:00,jour,46,298296.718,5051860.924,45.6066204223,-73.5833726195
C0051,Infractions entrainant la mort,2017-02-20 00:00:00,jour,22,301063.162003,5043191.98,45.5286348254,-73.5478403295
C0052,Introduction,2017-02-12 00:00:00,jour,1,277886.92201,5033071.585,45.4370588818,-73.8439930712
C0053,Introduction,2017-01-16 00:00:00,jour,48,302138.598005,5052222.594,45.6099001513,-73.5341213846
C0054,Introduction,2017-01-29 00:00:00,nuit,38,299269.622992,5041387.713,45.5123873931,-73.5707814791
C0055,Introduction,2017-01-29 00:00:00,jour,23,300991.791995,5045047.452,45.5453306688,-73.5487684638
C0056,Introduction,2017-02-26 00:00:00,soir,38,298195.147002,5042072.20401,45.5185373686,-73.5845425529
C0057,Introduction,2017-02-27 00:00:00,soir,23,300757.486998,5045148.61199,45.5462396223,-73.5517698419
C0058,Introduction,2017-03-10 00:00:00,soir,38,297361.689009,5042271.05401,45.5203183052,-73.5952138739
C0059,Introduction,2017-03-17 00:00:00,jour,7,286476.437991,5038703.49999,45.4880150786,-73.7344161029
C0060,Introduction,2017-03-17 00:00:00,soir,9,294472.096994,5037839.94501,45.480408549,-73.632108643
C0061,Introduction,2017-03-21 00:00:00,jour,20,299196.686994,5039721.08701,45.4973898097,-73.5716959228
C0062,Introduction,2017-03-29 00:00:00,soir,38,298195.147002,5042072.20401,45.5185373686,-73.5845425529
C0063,Introduction,2017-02-21 00:00:00,soir,38,299130.230006,5040703.565,45.5062300273,-73.5725576125
C0064,Introduction,2017-02-26 00:00:00,soir,38,298559.073997,5041837.197,45.5164260345,-73.579881276
C0065,Introduction,2017-02-26 00:00:00,soir,38,298195.147002,5042072.20401,45.5185373686,-73.5845425529
C0066,Introduction,2017-03-01 00:00:00,jour,16,298218.438008,5034098.5,45.44678659,-73.5841375577
C0067,Introduction,2017-03-09 00:00:00,nuit,22,301197.600003,5042764.593,45.5247897384,-73.5461160645
C0068,Introduction,2017-03-25 00:00:00,nuit,22,301197.600003,5042764.593,45.5247897384,-73.5461160645
C0069,Introduction,2017-01-01 00:00:00,nuit,3,275686.210998,5039736.976,45.4969478773,-73.8725160208
C0070,Introduction,2017-01-01 00:00:00,soir,39,294610.843,5049396.57,45.5844012649,-73.6305743065
C0071,Introduction,2017-01-04 00:00:00,jour,27,291345.361009,5045378.42001,45.5481892923,-73.6723107954
C0072,Introduction,2017-01-05 00:00:00,soir,11,296153.922,5036891.212,45.4718942712,-73.6105790428
C0073,Introduction,2017-01-12 00:00:00,jour,11,296164.783996,5036695.028,45.4701290508,-73.6104366758
C0074,Introduction,2017-01-13 00:00:00,soir,10,287294.883002,5043277.72399,45.5291965658,-73.7241089758
C0075,Introduction,2017-01-15 00:00:00,jour,30,297376.275999,5046243.07901,45.5560601805,-73.5950873771
C0076,Introduction,2017-01-16 00:00:00,nuit,39,294917.593997,5049776.5,45.5878244056,-73.6266509821
C0077,Introduction,2017-01-20 00:00:00,jour,15,296596.897008,5034355.98199,45.4490863923,-73.6048713211
C0078,Introduction,2017-01-22 00:00:00,soir,10,0,0,1,1
C0079,Introduction,2017-01-30 00:00:00,jour,23,301260.453006,5044931.22401,45.5442862243,-73.5453271126
C0080,Introduction,2017-01-30 00:00:00,soir,44,299301.22499,5045738.116,45.5515342123,-73.5704258567
C0081,Introduction,2017-02-01 00:00:00,jour,22,300148.091994,5043463.59699,45.5310734322,-73.5595579551
C0082,Introduction,2017-02-03 00:00:00,jour,44,299031.688004,5045539.768,45.5497472277,-73.5738756251
C0083,Introduction,2017-02-09 00:00:00,soir,35,295747.307993,5043653.07499,45.5327351543,-73.6159042065
C0084,Introduction,2017-02-27 00:00:00,soir,15,299297.690005,5038212.031,45.4838114588,-73.5703866468
C0085,Introduction,2017-03-06 00:00:00,soir,21,299564.088,5041206.896,45.5107626005,-73.5670107899
C0086,Introduction,2017-03-10 00:00:00,soir,48,303674.489002,5051198.722,45.6006912608,-73.5144276252
C0087,Introduction,2017-03-20 00:00:00,soir,11,295621.008992,5037231.26299,45.4749474045,-73.6174010746
C0088,Introduction,2017-03-25 00:00:00,soir,38,298195.147002,5042072.20401,45.5185373686,-73.5845425529
C0089,Introduction,2017-03-31 00:00:00,nuit,38,298914.069006,5040853.31501,45.5075757497,-73.5753256794
C0090,Introduction,2017-03-06 00:00:00,jour,10,290239.799005,5044632.01599,45.5414506786,-73.6864472245
C0091,Introduction,2017-03-14 00:00:00,nuit,22,301197.600003,5042764.593,45.5247897384,-73.5461160645
C0092,Introduction,2017-03-16 00:00:00,soir,8,287603.632,5035168.721,45.4562363607,-73.7198721352
C0093,Introduction,2017-03-18 00:00:00,jour,38,299130.230006,5040703.565,45.5062300273,-73.5725576125
C0094,Introduction,2017-03-27 00:00:00,nuit,11,292983.186003,5035972.51301,45.4635809452,-73.6511089682
C0095,Introduction,2017-02-13 00:00:00,jour,27,291105.265,5045651.158,45.5506387951,-73.675393274
C0096,Introduction,2017-03-08 00:00:00,nuit,22,301197.600003,5042764.593,45.5247897384,-73.5461160645
C0097,Introduction,2017-03-09 00:00:00,soir,38,0,0,1,1
C0098,Introduction,2017-03-22 00:00:00,nuit,38,299576.889992,5043841.598,45.5344707809,-73.5668750288
C0099,Introduction,2017-03-22 00:00:00,jour,21,299493.124005,5041253.86101,45.5111846746,-73.5679195163
C0100,Introduction,2017-03-06 00:00:00,soir,23,301583.584992,5045605.08301,45.5503514157,-73.541193544
C0101,Introduction,2017-03-06 00:00:00,soir,44,299240.086001,5046664.64201,45.5598709229,-73.5712194277
C0102,Introduction,2017-02-09 00:00:00,soir,35,295747.307993,5043653.07499,45.5327351543,-73.6159042065
C0103,Introduction,2017-02-11 00:00:00,soir,23,301857.138994,5044675.172,45.5419849513,-73.5376844693
C0104,Introduction,2017-02-17 00:00:00,soir,30,296576.181,5048087.985,45.5726522413,-73.6053664724
C0105,Introduction,2017-02-21 00:00:00,nuit,38,296689.799002,5042851.757,45.5255362013,-73.6038239789
C0106,Introduction,2017-02-27 00:00:00,soir,23,300757.486998,5045148.61199,45.5462396223,-73.5517698419
C0107,Introduction,2017-03-08 00:00:00,soir,4,278199.906009,5039016.5,45.4905651869,-73.8403144023
C0108,Introduction,2017-03-31 00:00:00,soir,8,290617.999997,5033127.5,45.4379361725,-73.6812719098
C0109,Introduction,2017-02-23 00:00:00,jour,31,294466.403003,5044851.06301,45.5434972539,-73.6323292416
C0110,Introduction,2017-03-02 00:00:00,nuit,38,298959.689998,5044227.09699,45.5379347439,-73.5747820513
C0111,Introduction,2017-03-05 00:00:00,soir,30,297555.737,5046535.618,45.5586944338,-73.5927930718
C0112,Introduction,2017-02-05 00:00:00,soir,48,300734.276,5048297.023,45.5745699467,-73.5520932638
C0113,Introduction,2017-02-05 00:00:00,soir,38,297782.309994,5042338.57699,45.5209302643,-73.5898307015
C0114,Introduction,2017-02-08 00:00:00,jour,30,297880.697996,5047268.40899,45.5652916315,-73.5886409615
C0115,Introduction,2017-02-09 00:00:00,soir,35,295747.307993,5043653.07499,45.5327351543,-73.6159042065
C0116,Introduction,2017-02-11 00:00:00,soir,23,301857.138994,5044675.172,45.5419849513,-73.5376844693
C0117,Introduction,2017-02-14 00:00:00,jour,44,297961.085998,5045354.59201,45.5480712598,-73.5875843806
C0118,Introduction,2017-02-27 00:00:00,jour,5,283250.281,5037719.5,45.4790685422,-73.7756451893
C0119,Introduction,2017-03-02 00:00:00,jour,44,299027.643997,5046761.697,45.560742527,-73.5739418357
C0120,Introduction,2017-03-06 00:00:00,jour,42,296408.156,5048607.5,45.5773249876,-73.6075281855
C0121,Introduction,2017-01-31 00:00:00,jour,13,294215.59399,5030787.00001,45.4169388441,-73.6352379255
C0122,Introduction,2017-03-12 00:00:00,nuit,12,297602.786994,5038882.156,45.4898261238,-73.592077983
C0123,Introduction,2017-03-12 00:00:00,jour,20,298848.786,5039959.609,45.4995332524,-73.5761503004
C0124,Introduction,2017-03-15 00:00:00,nuit,13,294717.986003,5032613.639,45.4333833308,-73.628856223
C0125,Introduction,2017-03-24 00:00:00,soir,48,301202.699006,5048070.6,45.5725351002,-73.5460897942
C0126,Introduction,2017-03-17 00:00:00,jour,3,277195.844,5039344,45.4934731304,-73.8531782774
C0127,Introduction,2017-03-24 00:00:00,soir,38,298195.147002,5042072.20401,45.5185373686,-73.5845425529
C0128,Introduction,2017-03-27 00:00:00,nuit,11,293191.792004,5035703.08301,45.4611599866,-73.6484350401
C0129,Introduction,2017-03-10 00:00:00,nuit,38,298014.971005,5042187.462,45.5195727754,-73.5868504105
C0130,Introduction,2017-03-12 00:00:00,nuit,10,289812.444006,5044243.24,45.5379432843,-73.6919076865
C0131,Introduction,2017-03-14 00:00:00,soir,7,290788.908,5042363.646,45.5210503708,-73.679350887
C0132,Introduction,2017-03-24 00:00:00,soir,23,301415.537997,5044865.43799,45.5436950287,-73.5433406542
C0133,Introduction,2017-02-02 00:00:00,soir,12,295858.625011,5038554,45.4868530669,-73.6143860083
C0134,Introduction,2017-02-10 00:00:00,soir,31,296430.314999,5046135.525,45.5550816459,-73.6072019358
C0135,Introduction,2017-02-12 00:00:00,soir,31,296610.916002,5046023.215,45.5540731903,-73.6048868571
C0136,Introduction,2017-02-15 00:00:00,soir,23,300991.791995,5045047.452,45.5453306688,-73.5487684638
C0137,Introduction,2017-02-16 00:00:00,soir,30,294027.11499,5047508.71901,45.5674050412,-73.6380131555
C0138,Introduction,2017-02-25 00:00:00,jour,38,297376.110002,5042599.577,45.5232746363,-73.5950342555
C0139,Introduction,2017-02-27 00:00:00,soir,23,300757.486998,5045148.61199,45.5462396223,-73.5517698419
C0140,Introduction,2017-03-08 00:00:00,nuit,20,299196.686994,5039721.08701,45.4973898097,-73.5716959228
C0141,Introduction,2017-02-01 00:00:00,soir,5,283773.616,5038846.542,45.48922603,-73.7689994815
C0142,Introduction,2017-02-08 00:00:00,jour,23,301260.453006,5044931.22401,45.5442862243,-73.5453271126
C0143,Introduction,2017-01-28 00:00:00,jour,10,288168.305998,5043100.99201,45.5276276636,-73.7129210718
C0144,Introduction,2017-02-08 00:00:00,nuit,20,299220.23099,5040629.06499,45.5055603708,-73.5714049984
C0145,Introduction,2017-02-15 00:00:00,jour,48,302800.00499,5051564.097,45.6039770389,-73.5256388991
C0146,Introduction,2017-02-23 00:00:00,soir,39,294705.905994,5050065.5,45.5904218661,-73.6293699011
C0147,Introduction,2017-02-25 00:00:00,soir,30,296172.319995,5046984.65201,45.5627192179,-73.610521401
C0148,Introduction,2017-03-12 00:00:00,jour,13,293804.406001,5030809.00001,45.4171304708,-73.6404921874
C0149,Introduction,2017-03-14 00:00:00,soir,49,304714.180009,5059493.662,45.6753318343,-73.5011015651
C0150,Introduction,2017-03-17 00:00:00,nuit,20,298848.786,5039959.609,45.4995332524,-73.5761503004
C0151,Introduction,2017-03-27 00:00:00,jour,39,293789.687997,5049032.00001,45.5811082506,-73.6410891805
C0152,Introduction,2016-12-12 00:00:00,soir,38,299130.230006,5040703.565,45.5062300273,-73.5725576125
C0153,Introduction,2016-12-14 00:00:00,jour,49,304714.180009,5059493.662,45.6753318343,-73.5011015651
C0154,Introduction,2016-12-28 00:00:00,soir,48,302930.207001,5051425.09701,45.6027266417,-73.5239692443
C0155,Introduction,2017-01-10 00:00:00,soir,27,291822.337007,5045170.182,45.5463245503,-73.6661967662
C0156,Introduction,2017-01-11 00:00:00,soir,39,295203.582002,5052560.92999,45.6128834228,-73.6230405759
C0157,Introduction,2017-01-29 00:00:00,soir,30,296163.539,5048364.064,45.5751314847,-73.6106582566
C0158,Introduction,2017-01-30 00:00:00,jour,39,294233.156002,5049120,45.5819069763,-73.6354083788
C0159,Introduction,2017-02-18 00:00:00,soir,23,301433.859,5045659.63,45.5508415412,-73.5431115022
C0160,Introduction,2017-02-19 00:00:00,soir,5,283250.281,5037719.5,45.4790685422,-73.7756451893
C0161,Introduction,2017-02-21 00:00:00,jour,38,298914.069006,5040853.31501,45.5075757497,-73.5753256794
C0162,Introduction,2017-02-25 00:00:00,soir,23,301857.138994,5044675.172,45.5419849513,-73.5376844693
C0163,Introduction,2017-02-06 00:00:00,jour,5,279705.249,5036282.49,45.4660194208,-73.8209160817
C0164,Introduction,2016-12-21 00:00:00,soir,46,300831.992991,5052442.51401,45.6118728163,-73.5508749299
C0165,Introduction,2017-01-08 00:00:00,soir,23,301567.396003,5044799.708,45.5431042875,-73.5413955614
C0166,Introduction,2017-01-11 00:00:00,soir,27,292642.797007,5047117.454,45.5638615197,-73.6557380839
C0167,Introduction,2017-01-08 00:00:00,soir,13,293804.406001,5030809.00001,45.4171304708,-73.6404921874
C0168,Introduction,2017-01-24 00:00:00,nuit,20,298995.148992,5039859.581,45.4986343907,-73.574276293
C0169,Introduction,2017-01-25 00:00:00,nuit,22,300954.493006,5043260.597,45.5292516765,-73.5492320868
C0170,Introduction,2017-01-25 00:00:00,jour,23,301305.146011,5045731.777,45.5514901113,-73.5447604953
C0171,Introduction,2016-12-20 00:00:00,jour,16,298750.156009,5033884.00001,45.4448612137,-73.5773375351
C0172,Introduction,2016-12-25 00:00:00,soir,44,298575.373993,5046961.819,45.5625393937,-73.5797377961
C0173,Introduction,2016-12-29 00:00:00,jour,30,295323.738999,5048892.295,45.5798737316,-73.6214287653
C0174,Introduction,2017-01-04 00:00:00,jour,27,292059.771005,5045064.76601,45.5453803661,-73.6631533669
C0175,Introduction,2017-01-18 00:00:00,soir,11,295287.250992,5037445.335,45.4768692542,-73.6216740401
C0176,Introduction,2017-02-01 00:00:00,jour,10,0,0,1,1
C0177,Introduction,2017-02-09 00:00:00,soir,35,295747.307993,5043653.07499,45.5327351543,-73.6159042065
C0178,Introduction,2017-02-27 00:00:00,jour,3,280609.608998,5041262.832,45.5108660469,-73.8095965519
C0179,Introduction,2017-02-27 00:00:00,jour,38,298559.073997,5041837.197,45.5164260345,-73.579881276
C0180,Introduction,2016-11-11 00:00:00,jour,23,301567.396003,5044799.708,45.5431042875,-73.5413955614
C0181,Introduction,2016-11-12 00:00:00,jour,38,298736.858991,5040950.695,45.5084504972,-73.5775947408
C0182,Introduction,2016-11-12 00:00:00,jour,13,295946.499999,5031024.5,45.4191000425,-73.6131262958
C0183,Introduction,2016-11-13 00:00:00,soir,39,293602.18799,5049282.50001,45.5833593262,-73.6434975921
C0184,Introduction,2016-11-16 00:00:00,soir,38,296945.312003,5042684.076,45.5240302697,-73.6005503072
C0185,Introduction,2017-02-17 00:00:00,soir,1,274446.281001,5030918.50001,45.4175437814,-73.8878364239
C0186,Introduction,2016-11-25 00:00:00,soir,38,297373.01399,5042157.07399,45.5192927891,-73.5950671818
C0187,Introduction,2016-11-26 00:00:00,soir,27,0,0,1,1
C0188,Introduction,2016-12-05 00:00:00,soir,3,281978.688002,5040734.5,45.5061580995,-73.7920502796
C0189,Introduction,2016-12-17 00:00:00,soir,16,298756.250008,5033964,45.4455811474,-73.5772606159
C0190,Introduction,2016-12-17 00:00:00,soir,23,301260.453006,5044931.22401,45.5442862243,-73.5453271126
C0191,Introduction,2016-11-28 00:00:00,soir,5,283230.892004,5034949.715,45.4541443559,-73.7757716384
C0192,Introduction,2017-01-02 00:00:00,jour,1,277435.849,5033051.682,45.4368622792,-73.849757307
C0193,Introduction,2017-01-03 00:00:00,jour,38,298014.971005,5042187.462,45.5195727754,-73.5868504105
C0194,Introduction,2017-01-09 00:00:00,soir,49,304172.594001,5056033.12701,45.6441930314,-73.5080487725
C0195,Introduction,2017-01-17 00:00:00,jour,10,288669.325011,5044651.975,45.5415956828,-73.7065580917
C0196,Introduction,2017-01-22 00:00:00,soir,30,297223.682007,5046711.532,45.5602738315,-73.5970491432
C0197,Introduction,2017-01-27 00:00:00,soir,31,294735.999006,5045184.56399,45.5465021565,-73.6288837345
C0198,Introduction,2017-01-28 00:00:00,soir,49,304714.180009,5059493.662,45.6753318343,-73.5011015651
C0199,Introduction,2017-02-03 00:00:00,soir,38,299228.401007,5044048.80699,45.5363326253,-73.5713393243
C0200,Introduction,2016-11-18 00:00:00,soir,3,274679.92199,5036676.999,45.469370701,-73.8852036846
C0201,Introduction,2016-11-28 00:00:00,nuit,13,295647.325,5033633.589,45.442574147,-73.6169975174
C0202,Introduction,2016-11-30 00:00:00,soir,44,299140.940999,5045805.8,45.5521419723,-73.5724794837
C0203,Introduction,2016-12-05 00:00:00,jour,30,297158.74099,5045888.17799,45.5528643087,-73.5978681447
C0204,Introduction,2016-12-08 00:00:00,soir,20,300191.112009,5039996.14899,45.4998722138,-73.558974574
C0205,Introduction,2016-12-08 00:00:00,soir,23,301734.584996,5045535.533,45.5497262611,-73.5392592087
C0206,Introduction,2016-12-14 00:00:00,nuit,15,300783.69101,5037529.05501,45.4776758569,-73.5513718493
C0207,Introduction,2016-11-18 00:00:00,jour,44,298787.884996,5045644.171,45.5506846202,-73.5769993262
C0208,Introduction,2016-12-03 00:00:00,jour,16,298816.875006,5034900,45.4540042711,-73.5764969981
C0209,Introduction,2016-12-05 00:00:00,jour,38,298014.971005,5042187.462,45.5195727754,-73.5868504105
C0210,Introduction,2016-12-17 00:00:00,soir,7,286476.437991,5038703.49999,45.4880150786,-73.7344161029
C0211,Introduction,2016-12-18 00:00:00,nuit,23,301415.537997,5044865.43799,45.5436950287,-73.5433406542
C0212,Introduction,2016-12-18 00:00:00,jour,1,272826.79299,5031344.03901,45.4213007903,-73.9085560924
C0213,Introduction,2016-12-10 00:00:00,soir,38,298014.971005,5042187.462,45.5195727754,-73.5868504105
C0214,Introduction,2016-12-21 00:00:00,soir,44,298154.642001,5046277.21,45.5563751662,-73.5851180878
C0215,Introduction,2016-12-24 00:00:00,soir,44,297564.385003,5045619.687,45.5504526679,-73.5926687512
C0216,Introduction,2016-12-26 00:00:00,jour,23,301260.453006,5044931.22401,45.5442862243,-73.5453271126
C0217,Introduction,2016-12-27 00:00:00,soir,27,290986.46599,5045537.068,45.5496098314,-73.6769115466
C0218,Introduction,2016-12-29 00:00:00,nuit,20,298697.560009,5039722.85,45.4974014869,-73.5780824053
C0219,Introduction,2017-01-03 00:00:00,nuit,8,291037.843996,5033906.50001,45.4449543827,-73.6759273455
C0220,Introduction,2017-01-07 00:00:00,jour,23,301567.396003,5044799.708,45.5431042875,-73.5413955614
C0221,Introduction,2017-01-16 00:00:00,soir,5,281991.858997,5035936.37601,45.4629833667,-73.7916588517
C0222,Introduction,2017-01-12 00:00:00,nuit,16,298760.780994,5034042.50001,45.4462875699,-73.5772036574
C0223,Introduction,2017-01-05 00:00:00,jour,3,284978.868997,5041184.439,45.5102985088,-73.7536747744
C0224,Introduction,2017-01-18 00:00:00,soir,11,296288.526,5036786.252,45.4709514459,-73.6088557095
C0225,Introduction,2017-01-21 00:00:00,soir,11,293793.905005,5035118.011,45.4559049771,-73.6407227028
C0226,Introduction,2017-01-22 00:00:00,jour,11,296153.922,5036891.212,45.4718942712,-73.6105790428
C0227,Introduction,2017-01-28 00:00:00,jour,27,291826.676997,5045336.543,45.5478216011,-73.6661455969
C0228,Introduction,2016-11-10 00:00:00,soir,21,299493.124005,5041253.86101,45.5111846746,-73.5679195163
C0229,Introduction,2016-11-13 00:00:00,jour,39,293789.687997,5049032.00001,45.5811082506,-73.6410891805
C0230,Introduction,2016-11-28 00:00:00,jour,8,290920.249996,5033134,45.4380007282,-73.6774088039
C0231,Introduction,2016-11-29 00:00:00,jour,9,293234.96799,5036872.29999,45.4716818528,-73.6479104601
C0232,Introduction,2016-12-12 00:00:00,jour,30,295235.675007,5047560.55899,45.5678891697,-73.6225311517
C0233,Introduction,2016-12-22 00:00:00,nuit,44,297961.085998,5045354.59201,45.5480712598,-73.5875843806
C0234,Introduction,2016-12-23 00:00:00,nuit,38,299228.401007,5044048.80699,45.5363326253,-73.5713393243
C0235,Introduction,2017-01-15 00:00:00,nuit,27,291348.894002,5045543.028,45.5496705555,-73.6722700739
C0236,Introduction,2016-11-15 00:00:00,jour,23,301305.146011,5045731.777,45.5514901113,-73.5447604953
C0237,Introduction,2016-11-24 00:00:00,nuit,48,299686.699994,5050622.824,45.5954912801,-73.5655399749
C0238,Introduction,2016-11-27 00:00:00,jour,38,298014.971005,5042187.462,45.5195727754,-73.5868504105
C0239,Introduction,2016-11-29 00:00:00,soir,24,292406.46901,5040752,45.5065788024,-73.658604421
C0240,Introduction,2016-12-16 00:00:00,jour,8,290031.125,5033105.5,45.4377260552,-73.6887725459
C0241,Introduction,2016-12-16 00:00:00,soir,30,295217.034006,5047933.98699,45.5712491321,-73.6227772868
C0242,Introduction,2016-12-25 00:00:00,nuit,24,293971.464001,5042903.77201,45.5259673228,-73.6386242202
C0243,Introduction,2017-01-04 00:00:00,jour,13,295392.245,5033432.263,45.4407591272,-73.6202543178
C0244,Introduction,2016-10-18 00:00:00,nuit,1,275098.188003,5033151.99999,45.4376695783,-73.8796417463
C0245,Introduction,2016-10-29 00:00:00,soir,10,287477.098001,5043502.484,45.531223581,-73.7217841375
C0246,Introduction,2016-11-01 00:00:00,soir,23,301734.584996,5045535.533,45.5497262611,-73.5392592087
C0247,Introduction,2016-11-10 00:00:00,nuit,24,292406.46901,5040752,45.5065788024,-73.658604421
C0248,Introduction,2016-11-12 00:00:00,jour,44,300478.292002,5045267.889,45.5473112431,-73.5553463628
C0249,Introduction,2016-11-28 00:00:00,soir,13,295752.999992,5030958,45.4184991638,-73.6155975314
C0250,Introduction,2016-12-06 00:00:00,nuit,8,290130.750009,5033564.5,45.4418584558,-73.6875128482
C0251,Introduction,2016-12-16 00:00:00,jour,13,296814.594008,5032110,45.4288784057,-73.6020517722
C0252,Introduction,2016-12-20 00:00:00,nuit,31,296610.916002,5046023.215,45.5540731903,-73.6048868571
